data_id,question,answer,tokens,token_count
2160,キュウリやフキなどに色を出すために、まな板の上で塩を振って転がす下処理のことを何というでしょう？,板摺(いたずり),|キュウリ|や|フキ|など|に|色|を|出す|ため|に|、|まな板|の|上|で|塩|を|振っ|て|転がす|下処理|の|こと|を|何|と|いう|でしょう|？|,29
2161,『ヘルプ!』や『レット・イット・ビー』などの曲で知られる、ポール・マッカートニーやジョン・レノンらが所属していたイギリスのロックバンドは何でしょう？,ザ・ビートルズ,|『ヘルプ!』|や|『|レット|・|イット|・|ビー|』|など|の|曲|で|知ら|れる|、|ポール|・|マッカートニー|や|ジョン|・|レノン|ら|が|所属|し|て|い|た|イギリス|の|ロックバンド|は|何|でしょう|？|,37
2162,サラリーマンの心得としてよく紹介される「ホウレンソウ」とは、報告、連絡と何のことでしょう？,相談,|サラリーマン|の|心得|と|し|て|よく|紹介|さ|れる|「ホウレンソウ」|と|は|、|報告|、|連絡|と|何|の|こと|でしょう|？|,23
2163,標高1982mと四国の最高峰である、愛媛県中央部にそびえる山は何でしょう？,石鎚山(いしづちさん),|標高|1982|m|と|四国|の|最高|峰|で|ある|、|愛媛県中央部|に|そびえる|山|は|何|でしょう|？|,19
2164,算数で、掛け算の答えを「積」といいますが、割り算の答えを漢字1文字で何というでしょう？,商,|算数|で|、|掛け算|の|答え|を|「積」|と|いい|ます|が|、|割り算|の|答え|を|漢字|1|文字|で|何|と|いう|でしょう|？|,26
2165,V6(ブイシックス)の岡田准一(じゅんいち)が主人公の黒田官兵衛を演じる、今年(2014年)のNHK大河ドラマは何でしょう？,『軍師官兵衛』(ぐんしかんべえ),|V|6|の|岡田准一|が|主人|公|の|黒田官兵衛|を|演じる|、|今年(2014年)|の|NHK|大河|ドラマ|は|何|でしょう|？|,21
2166,「葛根湯(かっこんとう)で風邪治る」が名前の由来となっている、第一三共ヘルスケアが販売する風邪薬は何でしょう？,カコナール,|「|葛根|湯|で|風邪|治る|」|が|名前|の|由来|と|なっ|て|いる|、|第|一三共|ヘルスケア|が|販売|する|風邪薬|は|何|でしょう|？|,27
2167,『白痴(はくち)』『未成年』『罪と罰』『カラマーゾフの兄弟』などの著書で知られる、ロシアの小説家は誰でしょう？,フョードル・ドストエフスキー,|『白痴』|『未成年』|『罪と罰』|『|カラマーゾフ|の|兄弟|』|など|の|著書|で|知ら|れる|、|ロシア|の|小説|家|は|誰|でしょう|？|,23
2168,英語では「アストロノミカル・ユニット」という、地球と太陽の平均距離を1とする距離の単位は何でしょう？,天文単位,|英語|で|は|「|アストロノミカル・ユニット|」|と|いう|、|地球|と|太陽|の|平均距離|を|1|と|する|距離|の|単位|は|何|でしょう|？|,25
2169,設備投資によって起こる、およそ7年から10年を周期とする景気の循環を、発見者の名にちなんで何というでしょう？,ジュグラーの波,|設備投資|に|よっ|て|起こる|、|およそ|7|年|から|10|年|を|周期|と|する|景気|の|循環|を|、|発見|者|の|名|に|ちなん|で|何|と|いう|でしょう|？|,33
2170,日本の歩行者用信号機で、青信号に描かれている人は左右どちらを向いているでしょう？,左,|日本|の|歩行|者|用|信号機|で|、|青信号|に|描か|れ|て|いる|人|は|左右|どちら|を|向い|て|いる|でしょう|？|,24
2171,ガビアル科、アリゲーター科、クロコダイル科の3種類に分けられる爬虫類は何でしょう？,わに,|ガビアル|科|、|アリゲーター|科|、|クロコダイル|科|の|3|種類|に|分け|られる|爬虫|類|は|何|でしょう|？|,20
2172,"英語でのタイトルを『Like Father,Like Son』という、昨年(2013年)のカンヌ映画祭で審査員特別賞を受賞した、是枝裕和(これえだ・ひろかず)監督の映画は何でしょう？",『そして父になる』,|英語|で|の|タイトル|を|『|LikeFather|LikeSon|』|と|いう|、|昨年(2013年)|の|カンヌ|映画|祭|で|審査|員|特別|賞|を|受賞|し|た|、|是枝裕和監督|の|映画|は|何|でしょう|？|,34
2173,いわゆる「三段論法」における3つの命題とは、大前提、小前提と何でしょう？,結論,|いわゆる|「三段論法」|に|おけ|る|3|つ|の|命題|と|は|、|大|前提|、|小|前提|と|何|でしょう|？|,21
2174,プロ野球の球団の1つ、広島東洋カープのカープが指すのは何という魚でしょう？,鯉(こい),|プロ|野球|の|球団|の|1|つ|、|広島東洋|カープ|の|カープ|が|指す|の|は|何|と|いう|魚|でしょう|？|,22
2175,1534年にイグナティウス・デ・ロヨラを中心に設立された、日本でも布教を行っているカトリックの修道会は何でしょう？,イエズス会,|1534|年|に|イグナティウス|・|デ|・|ロヨラ|を|中心|に|設立|さ|れ|た|、|日本|で|も|布教|を|行っ|て|いる|カトリック|の|修道会|は|何|でしょう|？|,31
2176,日本の政令指定都市のうち、都道府県庁所在地でないのは、川崎市、相模原市、浜松市、堺市とどこでしょう？,北九州市,|日本|の|政令指定都市|の|うち|、|都道府県庁所在地|で|ない|の|は|、|川崎市|、|相模原市|、|浜松市|、|堺市|と|どこ|でしょう|？|,23
2177,アラビア語で「立方体」という意味があり、イスラム教の聖地になっている、メッカにある神殿は何でしょう？,カーバ神殿,|アラビア|語|で|「立方体」|と|いう|意味|が|あり|、|イスラム|教|の|聖地|に|なっ|て|いる|、|メッカ|に|ある|神殿|は|何|でしょう|？|,27
2178,黒岩涙香(くろいわ・るいこう)が自身の新聞「萬朝報(よろずちょうほう)」で募集して名前が決まった、五目並べを競技化した遊びは何でしょう？,連珠(れんじゅ),|黒岩涙香|が|自身|の|新聞|「萬朝報」|で|募集|し|て|名前|が|決まっ|た|、|五目|並べ|を|競技|化|し|た|遊び|は|何|でしょう|？|,27
2179,ゴルフのインコースとアウトコースのうち、1番ホールから9番ホールまでのことを指すのはどちらでしょう？,アウトコース,|ゴルフ|の|イン|コース|と|アウト|コース|の|うち|、|1|番|ホール|から|9|番|ホール|まで|の|こと|を|指す|の|は|どちら|でしょう|？|,27
2180,「花の色はうつりにけりないたづらにわが身世にふるながめせし間に」という歌を詠んだ、六歌仙唯一の女流歌人は誰でしょう？,小野小町,|「|花|の|色|は|うつり|に|けり|ない|た|づら|に|わが|身世|に|ふる|ながめ|せ|し|間|に|」|と|いう|歌|を|詠ん|だ|、|六歌仙唯一|の|女流歌人|は|誰|でしょう|？|,36
2181,当初は「北極と赤道をつなぐ子午線の長さの1000万分の1の距離」と定められていた、長さの単位といえば何でしょう？,メートル,|当初|は|「|北極|と|赤道|を|つなぐ|子午|線|の|長|さ|の|1000|万|分|の|1|の|距離|」|と|定め|られ|て|い|た|、|長|さ|の|単位|と|いえ|ば|何|でしょう|？|,39
2182,日本のテーマパークで、「東京ドイツ村」があるのは千葉県ですが、「志摩スペイン村」があるのはどこの都道府県でしょう？,三重県,|日本|の|テーマ|パーク|で|、|「東京ドイツ村」|が|ある|の|は|千葉県|です|が|、|「|志摩|スペイン|村|」|が|ある|の|は|どこ|の|都道府県|でしょう|？|,29
2183,童謡『紅葉(もみじ)』で、「松を彩る」と歌われている植物は楓(かえで)と何でしょう？,蔦(つた),|童謡|『紅葉』|で|、|「松を彩る」|と|歌わ|れ|て|いる|植物|は|楓|と|何|でしょう|？|,17
2184,結晶の形がザクロに似ていることから「ザクロ石」という別名がある宝石は何でしょう？,ガーネット,|結晶|の|形|が|ザクロ|に|似|て|いる|こと|から|「ザクロ石」|と|いう|別名|が|ある|宝石|は|何|でしょう|？|,22
2185,オックスフォード大学の数学講師を本業としていた、童話『不思議の国のアリス』の作者は誰でしょう？,ルイス・キャロル,|オックスフォード|大学|の|数学講師|を|本業|と|し|て|い|た|、|童話|『|不思議|の|国|の|アリス|』|の|作者|は|誰|でしょう|？|,26
2186,オーバーエイジ枠をのぞくと、オリンピックの男子サッカーに出場できるのは、何歳以下の選手でしょう？,23歳,|オーバー|エイジ|枠|を|のぞく|と|、|オリンピック|の|男子|サッカー|に|出場|できる|の|は|、|何|歳|以下|の|選手|でしょう|？|,24
2187,表には出てこずに物事を裏から支える人のことを、俗に「縁の下の何」というでしょう？,力持ち,|表|に|は|出|て|こ|ず|に|物事|を|裏|から|支える|人|の|こと|を|、|俗|に|「縁の下の何」|と|いう|でしょう|？|,25
2188,学校教育法の第7章の表題となっている、一般の中学校と高等学校の教育を一貫して行う学校のことを何というでしょう？,中等教育学校,|学校教育法|の|第|7|章|の|表題|と|なっ|て|いる|、|一般|の|中|学校|と|高等|学校|の|教育|を|一貫|し|て|行う|学校|の|こと|を|何|と|いう|でしょう|？|,35
2189,女優の名前で、華(はる)、瞳、メイサといえば、共通する苗字は何でしょう？,黒木,|女優|の|名前|で|、|華|、|瞳|、|メイサ|と|いえ|ば|、|共通|する|苗字|は|何|でしょう|？|,21
2190,「この世をばわが世とぞ思ふ望月のかけたることもなしと思へば」という歌を詠んだことで知られる、平安時代の貴族は誰でしょう？,藤原道長,|「|この世|をば|わが|世|と|ぞ|思ふ|望月|の|かけ|たる|こと|も|なし|と|思へ|ば|」|と|いう|歌|を|詠ん|だ|こと|で|知ら|れる|、|平安時代|の|貴族|は|誰|でしょう|？|,37
2191,主力商品「ガリガリくん」を中心にアイスの製造販売を行う、埼玉県深谷市に本社を置く企業はどこでしょう？,赤城乳業,|主力商品|「ガリガリくん」|を|中心|に|アイス|の|製造販売|を|行う|、|埼玉県深谷市|に|本社|を|置く|企業|は|どこ|でしょう|？|,21
2192,水などの溶媒に溶かした際、溶液中で電離してイオンを生じる物質を何というでしょう？,電解質,|水|など|の|溶媒|に|溶かし|た|際|、|溶液|中|で|電離|し|て|イオン|を|生じる|物質|を|何|と|いう|でしょう|？|,25
2193,かつては「レニングラード」と呼ばれていた、ロシア美術館やエルミタージュ美術館などがあるロシアの都市はどこでしょう？,サンクト・ペテルブルク,|かつて|は|「|レニングラード|」|と|呼ば|れ|て|い|た|、|ロシア|美術|館|や|エルミタージュ|美術|館|など|が|ある|ロシア|の|都市|は|どこ|でしょう|？|,29
2194,椚ヶ丘(くぬぎがおか)中学校のおちこぼれクラスの担任に、謎の生物「殺(ころ)せんせー」が就任するというストーリーの、松井優征(まつい・ゆうせい)の漫画は何でしょう？,『暗殺教室』,|椚|ヶ|丘|中|学校|の|おちこぼれ|クラス|の|担任|に|、|謎|の|生物|「殺せんせー」|が|就任|する|と|いう|ストーリー|の|、|松井優征|の|漫画|は|何|でしょう|？|,31
